P_date,R_no,N_product_purchased,N_units,Cost,Total_product_purchase,Type_purchase,Type_logistic,PRODUCTO,P_code_CLASS,P_code_NUM,PURCHASING_REGION,PURCHASING_HOSPITAL,PURCHASING_DEPARTMENT,N_Order_PEDIDO,YEAR,MONTH,DAYOFMONTH,DAYOFYEAR,time_idx
2017-12-22,33533,90,3,1.8513,55.539,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,4,1,1006989,2017,-2.4492935982947064e-16,-0.9680771188662041,-0.154308820664281,710
2017-12-22,20415,100,50,215.325,430.65,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,E,65007,0,10,1,1006089,2017,-2.4492935982947064e-16,-0.9680771188662041,-0.154308820664281,710
2017-12-22,37147,3840,640,60.69888,364.19328,Major purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,18,1,1006136,2017,-2.4492935982947064e-16,-0.9680771188662041,-0.154308820664281,710
2017-12-22,400403,30,10,102.802,308.406,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,4,1,1006988,2017,-2.4492935982947064e-16,-0.9680771188662041,-0.154308820664281,710
2017-12-22,66800248,60,60,99.0,99.0,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,4,1,1007040,2017,-2.4492935982947064e-16,-0.9680771188662041,-0.154308820664281,710
2017-12-26,403770,40,5,12.1,96.8,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,11,153,1009732,2017,-2.4492935982947064e-16,-0.8486442574947509,-0.0859647987374467,711
2017-12-26,400505,2,1,9.9,19.8,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,11,151,1009704,2017,-2.4492935982947064e-16,-0.8486442574947509,-0.0859647987374467,711
2017-12-26,400505,2,1,9.9,19.8,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,11,152,1009701,2017,-2.4492935982947064e-16,-0.8486442574947509,-0.0859647987374467,711
2017-12-27,1626W,600,200,61.6,184.8,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,4,1,1011393,2017,-2.4492935982947064e-16,-0.72479278722912,-0.06880242680232064,712
2017-12-27,66800248,150,10,16.5,247.5,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,10,1,1011370,2017,-2.4492935982947064e-16,-0.72479278722912,-0.06880242680232064,712
2017-12-27,403770,10,5,12.1,24.2,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,4,122,1011564,2017,-2.4492935982947064e-16,-0.72479278722912,-0.06880242680232064,712
2017-12-27,413568,205,5,26.950275,1104.961275,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,10,1,1011379,2017,-2.4492935982947064e-16,-0.72479278722912,-0.06880242680232064,712
2017-12-28,161445.2,100,10,53.888999,538.88999,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,0,0,2,1014317,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-28,400403,30,10,102.802,308.406,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,10,1,1016933,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-28,284300,50,50,354.754125,354.754125,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,0,2,1014361,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-28,413568,100,100,539.0055,539.0055,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,0,2,1014309,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-28,1626W,1000,200,61.6,308.0,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,10,1,1014420,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-28,1624W,1200,400,44.0,132.0,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,4,1,1014537,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-28,281 421,1000,1000,10.461204,10.461204,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,0,2,1014356,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-28,420680,120,10,20.9,250.8,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,0,2,1014294,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-28,187662,50,50,126.5,126.5,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,0,2,1014277,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-28,33115,265,5,6.599996,349.799788,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,0,10,1,1014417,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-28,33110,680,10,5.3416,363.2288,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-6,E,65486,0,10,1,1014417,2017,-2.4492935982947064e-16,-0.5712682150947924,-0.05161966722325418,713
2017-12-29,MAP190,150,10,61.40211,921.03165,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,18,1,1018983,2017,-2.4492935982947064e-16,-0.3943558551133187,-0.034421611622745804,714
2017-12-29,1624W,2800,400,44.0,308.0,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,18,1,1018294,2017,-2.4492935982947064e-16,-0.3943558551133187,-0.034421611622745804,714
2018-01-02,400403,50,10,102.802,514.01,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,0,2,2382,2018,0.49999999999999994,0.39435585511331855,0.03442161162274574,715
2018-01-02,403770,5,5,12.1,12.1,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,10,149,2111,2018,0.49999999999999994,0.39435585511331855,0.03442161162274574,715
2018-01-02,1624W,1200,400,44.0,132.0,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,0,2,2298,2018,0.49999999999999994,0.39435585511331855,0.03442161162274574,715
2018-01-03,284300,450,50,354.754125,3192.787125,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,10,1,5047,2018,0.49999999999999994,0.5712682150947923,0.051619667223253764,716
2018-01-03,420621,170,10,42.9,729.3,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,10,1,4594,2018,0.49999999999999994,0.5712682150947923,0.051619667223253764,716
2018-01-03,413568,200,100,539.0055,1078.011,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,0,2,4597,2018,0.49999999999999994,0.5712682150947923,0.051619667223253764,716
2018-01-03,157027.7,670,10,17.259,1156.353,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,10,1,5006,2018,0.49999999999999994,0.5712682150947923,0.051619667223253764,716
2018-01-03,33533,312,3,1.8513,192.5352,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,18,1,4583,2018,0.49999999999999994,0.5712682150947923,0.051619667223253764,716
2018-01-04,20701,300,300,792.0,792.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,10,1,7125,2018,0.49999999999999994,0.72479278722912,0.06880242680231986,717
2018-01-04,420680,170,10,20.9,355.3,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,7099,2018,0.49999999999999994,0.72479278722912,0.06880242680231986,717
2018-01-04,39001,100,5,5.24537,104.9074,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,0,2,7105,2018,0.49999999999999994,0.72479278722912,0.06880242680231986,717
2018-01-04,37147,640,640,60.69888,60.69888,Major purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,4,1,7181,2018,0.49999999999999994,0.72479278722912,0.06880242680231986,717
2018-01-04,37167,1920,480,83.96784,335.87136,Major purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,0,18,1,7179,2018,0.49999999999999994,0.72479278722912,0.06880242680231986,717
2018-01-05,37147,1280,640,60.69888,121.39776,Major purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,0,2,9457,2018,0.49999999999999994,0.8486442574947509,0.08596479873744647,718
2018-01-05,403770,50,5,12.1,121.0,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,18,178,9822,2018,0.49999999999999994,0.8486442574947509,0.08596479873744647,718
2018-01-08,66974941,400,100,20.37037,81.48148,Minor purchase,STORABLE,APOSITO ABSORBENTE S/ ADHESIVO-25,E,67835,0,10,1,13035,2018,0.49999999999999994,0.9987165071710528,0.13727877211326478,719
2018-01-08,420680,200,10,20.9,418.0,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,0,2,12716,2018,0.49999999999999994,0.9987165071710528,0.13727877211326478,719
2018-01-08,157027.7,100,10,17.259,172.59,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,0,2,12973,2018,0.49999999999999994,0.9987165071710528,0.13727877211326478,719
2018-01-08,400403,30,10,102.802,308.406,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,4,1,12678,2018,0.49999999999999994,0.9987165071710528,0.13727877211326478,719
2018-01-08,157027.7,330,10,17.259,569.547,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,4,1,12968,2018,0.49999999999999994,0.9987165071710528,0.13727877211326478,719
2018-01-08,291010,770,70,231.00462,2541.05082,Major purchase,STORABLE,APOSITO MALLADO C/ SILICONA-0,E,64940,0,10,1,13018,2018,0.49999999999999994,0.9987165071710528,0.13727877211326478,719
2018-01-08,0037447,700,350,577.5,1155.0,Major purchase,TRANSIT,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,E,64898,0,11,118,12799,2018,0.49999999999999994,0.9987165071710528,0.13727877211326478,719
2018-01-08,39001,35,5,5.24537,36.71759,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,4,1,12706,2018,0.49999999999999994,0.9987165071710528,0.13727877211326478,719
2018-01-08,403770,10,5,12.1,24.2,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,10,149,12811,2018,0.49999999999999994,0.9987165071710528,0.13727877211326478,719
2018-01-08,400403,70,10,102.802,719.614,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,18,1,12680,2018,0.49999999999999994,0.9987165071710528,0.13727877211326478,719
2018-01-09,33115,300,5,6.599996,395.99976,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,0,10,1,16043,2018,0.49999999999999994,0.9680771188662043,0.15430882066428117,720
2018-01-10,420621,200,10,42.9,858.0,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,0,2,20301,2018,0.49999999999999994,0.8978045395707416,0.1712931441814776,721
2018-01-10,187662,100,50,126.5,253.0,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,0,2,20289,2018,0.49999999999999994,0.8978045395707416,0.1712931441814776,721
2018-01-10,33533,1002,3,1.8513,618.3342,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,0,2,20287,2018,0.49999999999999994,0.8978045395707416,0.1712931441814776,721
2018-01-10,161445.2,200,10,53.888999,1077.77998,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,0,0,2,20715,2018,0.49999999999999994,0.8978045395707416,0.1712931441814776,721
2018-01-10,400403,50,10,102.802,514.01,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,10,1,20200,2018,0.49999999999999994,0.8978045395707416,0.1712931441814776,721
2018-01-11,166680.2,50,10,132.0,660.0,Minor purchase,STORABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,E,69682,0,10,1,24532,2018,0.49999999999999994,0.7907757369376989,0.1882267098432442,722
2018-01-11,420680,600,10,20.9,1254.0,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,13,1,24283,2018,0.49999999999999994,0.7907757369376989,0.1882267098432442,722
2018-01-11,265868.4,50,5,13.497,134.97,Minor purchase,TRANSIT,APOSITO DE HIDROCOLOIDE C/ PLATA-2,E,64761,0,0,13,22382,2018,0.49999999999999994,0.7907757369376989,0.1882267098432442,722
2018-01-11,37147,640,640,60.69888,60.69888,Major purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,13,1,24471,2018,0.49999999999999994,0.7907757369376989,0.1882267098432442,722
2018-01-11,413568,600,100,539.0055,3234.033,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,13,1,24287,2018,0.49999999999999994,0.7907757369376989,0.1882267098432442,722
2018-01-11,400505,10,1,9.9,99.0,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,11,134,25106,2018,0.49999999999999994,0.7907757369376989,0.1882267098432442,722
2018-01-11,265868.4,50,5,13.497,134.97,Minor purchase,TRANSIT,APOSITO DE HIDROCOLOIDE C/ PLATA-2,E,64761,0,0,37,22377,2018,0.49999999999999994,0.7907757369376989,0.1882267098432442,722
2018-01-11,20701,600,300,792.0,1584.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,13,1,24309,2018,0.49999999999999994,0.7907757369376989,0.1882267098432442,722
2018-01-11,39001,300,5,5.24537,314.7222,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,13,1,24245,2018,0.49999999999999994,0.7907757369376989,0.1882267098432442,722
2018-01-12,MAP190,180,10,61.40211,1105.23798,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,18,1,28647,2018,0.49999999999999994,0.6513724827222223,0.2051044998686192,723
2018-01-12,33110,800,10,5.3416,427.328,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-6,E,65486,0,10,1,28495,2018,0.49999999999999994,0.6513724827222223,0.2051044998686192,723
2018-01-12,66800248,60,60,99.0,99.0,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,4,1,29254,2018,0.49999999999999994,0.6513724827222223,0.2051044998686192,723
2018-01-12,39001,400,5,5.24537,419.6296,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,10,1,28496,2018,0.49999999999999994,0.6513724827222223,0.2051044998686192,723
2018-01-12,400505,10,1,9.9,99.0,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,18,61,29194,2018,0.49999999999999994,0.6513724827222223,0.2051044998686192,723
2018-01-15,39001,60,5,5.24537,62.94444,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,4,1,33238,2018,0.49999999999999994,0.10116832198743272,0.255353295116187,724
2018-01-15,400403,30,10,102.802,308.406,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,4,1,33192,2018,0.49999999999999994,0.10116832198743272,0.255353295116187,724
2018-01-15,157028.4,250,10,35.189001,879.725025,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-39,E,65894,0,10,1,33401,2018,0.49999999999999994,0.10116832198743272,0.255353295116187,724
2018-01-15,66800248,200,10,16.5,330.0,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,10,1,33522,2018,0.49999999999999994,0.10116832198743272,0.255353295116187,724
2018-01-16,20701,600,300,792.0,1584.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,18,1,36455,2018,0.49999999999999994,-0.10116832198743204,0.2719581575341055,725
2018-01-16,507633,128,16,44.0,352.0,Minor purchase,TRANSIT,APOSITO DE HIDROCOLOIDE C/ PLATA-2,E,64761,0,15,58,36656,2018,0.49999999999999994,-0.10116832198743204,0.2719581575341055,725
2018-01-16,413568,265,5,26.950275,1428.364575,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,18,1,36441,2018,0.49999999999999994,-0.10116832198743204,0.2719581575341055,725
2018-01-16,33115,60,5,6.599996,79.199952,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,0,18,1,36426,2018,0.49999999999999994,-0.10116832198743204,0.2719581575341055,725
2018-01-16,157027.7,180,10,17.259,310.662,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,18,1,37092,2018,0.49999999999999994,-0.10116832198743204,0.2719581575341055,725
2018-01-16,TR101,12,12,77.88,77.88,Minor purchase,TRANSIT,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,E,78950,0,18,109,35705,2018,0.49999999999999994,-0.10116832198743204,0.2719581575341055,725
2018-01-16,157028.4,240,10,35.189001,844.536024,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-39,E,65894,0,18,1,37092,2018,0.49999999999999994,-0.10116832198743204,0.2719581575341055,725
2018-01-16,420680,120,10,20.9,250.8,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,0,2,36439,2018,0.49999999999999994,-0.10116832198743204,0.2719581575341055,725
2018-01-16,413568,100,100,539.0055,539.0055,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,0,2,36436,2018,0.49999999999999994,-0.10116832198743204,0.2719581575341055,725
2018-01-16,161445.2,70,10,53.888999,377.222993,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,0,18,1,37092,2018,0.49999999999999994,-0.10116832198743204,0.2719581575341055,725
2018-01-17,66800248,100,10,16.5,165.0,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,18,1,42055,2018,0.49999999999999994,-0.2993631229733582,0.288482432880609,726
2018-01-17,157027.7,1000,10,17.259,1725.9,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,13,1,41968,2018,0.49999999999999994,-0.2993631229733582,0.288482432880609,726
2018-01-17,33533,60,3,1.8513,37.026,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,10,1,41705,2018,0.49999999999999994,-0.2993631229733582,0.288482432880609,726
2018-01-17,420680,250,10,20.9,522.5,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,41739,2018,0.49999999999999994,-0.2993631229733582,0.288482432880609,726
2018-01-17,420621,150,10,42.9,643.5,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,10,1,41739,2018,0.49999999999999994,-0.2993631229733582,0.288482432880609,726
2018-01-17,37147,3840,640,60.69888,364.19328,Major purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,18,1,41850,2018,0.49999999999999994,-0.2993631229733582,0.288482432880609,726
2018-01-18,400403,80,10,102.802,822.416,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,0,2,46006,2018,0.49999999999999994,-0.4853019625310808,0.30492122465628907,727
2018-01-18,66800248,60,60,99.0,99.0,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,4,1,46556,2018,0.49999999999999994,-0.4853019625310808,0.30492122465628907,727
2018-01-19,1494.00,350,350,169.4,169.4,Minor purchase,STORABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,C,26183,0,10,1,50787,2018,0.49999999999999994,-0.651372482722222,0.3212696616923644,728
2018-01-19,420680,800,10,20.9,1672.0,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,13,1,50252,2018,0.49999999999999994,-0.651372482722222,0.3212696616923644,728
2018-01-19,20701,600,300,792.0,1584.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,13,1,50253,2018,0.49999999999999994,-0.651372482722222,0.3212696616923644,728
2018-01-19,400403,50,10,102.802,514.01,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,10,1,50213,2018,0.49999999999999994,-0.651372482722222,0.3212696616923644,728
2018-01-19,1492.00,350,350,84.7,84.7,Minor purchase,STORABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,C,56207,0,18,1,50783,2018,0.49999999999999994,-0.651372482722222,0.3212696616923644,728
2018-01-22,33115,300,5,6.599996,395.99976,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,0,10,1,54225,2018,0.49999999999999994,-0.9680771188662041,0.3697245428906731,729
2018-01-22,MAP190,160,10,61.40211,982.43376,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,18,1,54448,2018,0.49999999999999994,-0.9680771188662041,0.3697245428906731,729
2018-01-22,20415,100,50,215.325,430.65,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,E,65007,0,10,1,54315,2018,0.49999999999999994,-0.9680771188662041,0.3697245428906731,729
2018-01-22,20701,300,300,792.0,792.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,10,1,54315,2018,0.49999999999999994,-0.9680771188662041,0.3697245428906731,729
2018-01-22,1626W,800,200,61.6,246.4,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,10,1,54149,2018,0.49999999999999994,-0.9680771188662041,0.3697245428906731,729
2018-01-22,400403,70,10,102.802,719.614,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,18,1,54147,2018,0.49999999999999994,-0.9680771188662041,0.3697245428906731,729
2018-01-23,400505,10,1,9.9,99.0,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,18,61,58753,2018,0.49999999999999994,-0.9987165071710528,0.38566340624360707,730
2018-01-23,284300,450,50,354.754125,3192.787125,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,10,1,59285,2018,0.49999999999999994,-0.9987165071710528,0.38566340624360707,730
2018-01-23,413568,200,100,539.0055,1078.011,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,18,1,58723,2018,0.49999999999999994,-0.9987165071710528,0.38566340624360707,730
2018-01-23,420680,120,10,20.9,250.8,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,0,2,58689,2018,0.49999999999999994,-0.9987165071710528,0.38566340624360707,730
2018-01-23,1624W,2000,400,44.0,220.0,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,10,1,58490,2018,0.49999999999999994,-0.9987165071710528,0.38566340624360707,730
2018-01-23,20701,600,300,792.0,1584.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,18,1,58675,2018,0.49999999999999994,-0.9987165071710528,0.38566340624360707,730
2018-01-23,20701,300,300,792.0,792.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,0,2,58701,2018,0.49999999999999994,-0.9987165071710528,0.38566340624360707,730
2018-01-23,166680.2,40,10,132.0,528.0,Minor purchase,STORABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,E,69682,0,0,2,59100,2018,0.49999999999999994,-0.9987165071710528,0.38566340624360707,730
2018-01-23,187662,60,5,12.65,151.8,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,10,1,58712,2018,0.49999999999999994,-0.9987165071710528,0.38566340624360707,730
2018-01-23,1624W,1200,400,44.0,132.0,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,4,1,58481,2018,0.49999999999999994,-0.9987165071710528,0.38566340624360707,730
2018-01-24,33533,255,3,1.8513,157.3605,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,18,1,62840,2018,0.49999999999999994,-0.9884683243281114,0.401487989205973,731
